Date,Humidity,Temperature
2021/8/19 0:56:25,30.90,24.00
2021/8/19 0:56:30,30.70,24.10
2021/8/19 0:56:35,30.50,24.10
2021/8/19 0:56:40,30.30,24.00
2021/8/19 0:56:45,30.30,24.00
2021/8/19 0:56:50,30.30,24.00
2021/8/19 0:56:55,30.20,23.90
2021/8/19 0:57:1,30.30,23.90
2021/8/19 0:57:6,30.40,23.90
2021/8/19 0:57:11,30.40,23.80
2021/8/19 0:57:16,30.60,23.80
2021/8/19 0:57:21,30.70,23.80
2021/8/19 0:57:26,30.70,23.80
2021/8/19 0:57:31,30.80,23.80
2021/8/19 0:57:36,30.80,23.80
2021/8/19 0:57:41,31.00,23.80
2021/8/19 0:57:46,31.20,23.80
2021/8/19 0:57:51,31.30,23.90
2021/8/19 0:57:56,31.20,23.90
2021/8/19 0:58:2,31.20,23.90
2021/8/19 0:58:7,31.60,23.90
2021/8/19 0:58:12,31.60,23.90
2021/8/19 0:58:17,31.50,23.90
2021/8/19 0:58:22,31.40,24.00
2021/8/19 0:58:27,31.30,24.00
2021/8/19 0:58:32,31.20,24.00
2021/8/19 0:58:37,30.90,24.00
2021/8/19 0:58:42,30.50,24.00
2021/8/19 0:58:47,30.30,24.10
2021/8/19 0:58:52,30.20,24.00
2021/8/19 0:58:57,30.10,24.00
2021/8/19 0:59:3,30.10,24.00
2021/8/19 0:59:8,30.10,23.90
2021/8/19 0:59:13,30.10,23.90
2021/8/19 0:59:18,30.10,23.90
2021/8/19 0:59:23,30.20,23.80
2021/8/19 0:59:28,30.30,23.80
2021/8/19 0:59:33,30.40,23.80
2021/8/19 0:59:38,30.50,23.80
2021/8/19 0:59:43,30.60,23.80
2021/8/19 0:59:48,30.70,23.80
2021/8/19 0:59:53,30.70,23.80
2021/8/19 0:59:58,30.70,23.80
2021/8/19 1:0:4,31.20,23.80
2021/8/19 1:0:9,31.80,23.80
2021/8/19 1:0:14,31.90,23.80
2021/8/19 1:0:19,32.40,23.90
2021/8/19 1:0:24,32.20,23.90
2021/8/19 1:0:29,31.60,23.90
2021/8/19 1:0:34,31.30,23.90
2021/8/19 1:0:39,31.10,24.00
2021/8/19 1:0:44,31.10,24.00
2021/8/19 1:0:49,31.10,24.00
2021/8/19 1:0:54,30.90,24.00
2021/8/19 1:0:59,30.50,24.10
2021/8/19 1:1:5,30.20,24.10
2021/8/19 1:1:10,30.00,24.00
2021/8/19 1:1:15,30.00,24.00
2021/8/19 1:1:20,30.00,24.00
2021/8/19 1:1:25,30.00,23.90
2021/8/19 1:1:30,30.10,23.90
2021/8/19 1:1:35,30.00,23.90
2021/8/19 1:1:40,30.10,23.90
2021/8/19 1:1:45,30.10,23.80
2021/8/19 1:1:50,30.30,23.80
2021/8/19 1:1:55,30.40,23.80
2021/8/19 1:2:0,30.40,23.80
2021/8/19 1:2:6,30.40,23.80
2021/8/19 1:2:11,30.40,23.80
2021/8/19 1:2:16,30.60,23.80
2021/8/19 1:2:21,30.80,23.90
2021/8/19 1:2:26,30.80,23.90
2021/8/19 1:2:31,31.70,23.90
2021/8/19 1:2:36,32.30,23.90
2021/8/19 1:2:41,32.80,23.90
2021/8/19 1:2:46,32.50,24.00
2021/8/19 1:2:51,31.70,24.00
2021/8/19 1:2:56,31.10,24.00
2021/8/19 1:3:1,30.70,24.00
2021/8/19 1:3:7,30.40,24.10
2021/8/19 1:3:12,30.10,24.10
2021/8/19 1:3:17,30.00,24.10
2021/8/19 1:3:22,30.00,24.00
2021/8/19 1:3:27,30.00,24.00
2021/8/19 1:3:32,30.00,24.00
2021/8/19 1:3:37,30.00,23.90
2021/8/19 1:3:42,30.00,23.90
2021/8/19 1:3:47,30.00,23.90
2021/8/19 1:3:52,30.00,23.90
2021/8/19 1:3:57,30.10,23.80
2021/8/19 1:4:2,30.20,23.80
2021/8/19 1:4:8,30.30,23.80
2021/8/19 1:4:13,30.50,23.80
2021/8/19 1:4:18,30.50,23.80
2021/8/19 1:4:23,30.50,23.80
2021/8/19 1:4:28,30.40,23.80
2021/8/19 1:4:33,30.40,23.80
2021/8/19 1:4:38,31.60,23.90
2021/8/19 1:4:43,31.80,23.90
2021/8/19 1:4:48,32.20,23.90
2021/8/19 1:4:53,31.60,24.00
2021/8/19 1:4:58,31.10,24.00
2021/8/19 1:5:3,30.90,24.00
2021/8/19 1:5:9,30.60,24.00
2021/8/19 1:5:14,30.20,24.00
2021/8/19 1:5:19,30.00,24.00
2021/8/19 1:5:24,30.00,24.00
2021/8/19 1:5:29,30.00,24.00
2021/8/19 1:5:34,30.00,23.90
2021/8/19 1:5:39,30.00,23.90
2021/8/19 1:5:44,30.00,23.90
2021/8/19 1:5:49,30.00,23.90
2021/8/19 1:5:54,30.00,23.80
2021/8/19 1:5:59,30.10,23.80
2021/8/19 1:6:4,30.20,23.80
2021/8/19 1:6:9,30.20,23.80
2021/8/19 1:6:15,30.30,23.80
2021/8/19 1:6:20,30.30,23.80
2021/8/19 1:6:25,30.40,23.80
2021/8/19 1:6:30,30.30,23.80
2021/8/19 1:6:35,30.40,23.80
2021/8/19 1:6:40,31.40,23.90
2021/8/19 1:6:45,32.10,23.90
2021/8/19 1:6:50,32.10,23.90
2021/8/19 1:6:55,31.80,24.00
2021/8/19 1:7:0,31.30,23.90
2021/8/19 1:7:5,30.90,24.00
2021/8/19 1:7:10,30.60,24.00
2021/8/19 1:7:16,30.10,24.00
2021/8/19 1:7:21,30.00,24.10
2021/8/19 1:7:26,29.90,24.00
2021/8/19 1:7:31,29.90,24.00
2021/8/19 1:7:36,29.90,24.00
2021/8/19 1:7:41,29.90,23.90
2021/8/19 1:7:46,29.90,23.90
2021/8/19 1:7:51,29.90,23.90
2021/8/19 1:7:56,30.00,23.80
2021/8/19 1:8:1,30.10,23.80
2021/8/19 1:8:6,30.10,23.80
2021/8/19 1:8:11,30.20,23.80
2021/8/19 1:8:17,30.20,23.80
2021/8/19 1:8:22,30.20,23.80
2021/8/19 1:8:27,30.30,23.90
2021/8/19 1:8:32,30.40,23.80
2021/8/19 1:8:37,30.40,23.90
2021/8/19 1:8:42,30.30,23.90
2021/8/19 1:8:47,30.30,23.90
2021/8/19 1:8:52,30.90,23.90
2021/8/19 1:8:57,31.10,23.90
2021/8/19 1:9:2,31.00,24.00
2021/8/19 1:9:7,30.60,24.00
2021/8/19 1:9:12,30.30,24.00
2021/8/19 1:9:18,30.10,24.00
2021/8/19 1:9:23,30.00,24.00
2021/8/19 1:9:28,29.90,24.00
2021/8/19 1:9:33,29.80,24.00
2021/8/19 1:9:38,29.80,24.00
2021/8/19 1:9:43,29.80,24.00
2021/8/19 1:9:48,29.80,24.00
2021/8/19 1:9:53,29.90,23.90
2021/8/19 1:9:58,29.90,23.90
2021/8/19 1:10:3,29.90,23.90
2021/8/19 1:10:8,29.90,23.80
2021/8/19 1:10:13,30.00,23.80
2021/8/19 1:10:19,30.10,23.80
2021/8/19 1:10:24,30.10,23.80
2021/8/19 1:10:29,30.10,23.80
2021/8/19 1:10:34,30.20,23.80
2021/8/19 1:10:39,30.90,23.80
2021/8/19 1:10:44,31.30,23.90
2021/8/19 1:10:49,31.10,23.90
2021/8/19 1:10:54,31.20,23.90
2021/8/19 1:10:59,31.40,23.90
2021/8/19 1:11:4,31.30,24.00
2021/8/19 1:11:9,30.80,24.00
2021/8/19 1:11:14,30.40,24.00
2021/8/19 1:11:20,30.40,24.00
2021/8/19 1:11:25,30.10,24.00
2021/8/19 1:11:30,30.00,24.00
2021/8/19 1:11:35,29.90,24.00
2021/8/19 1:11:40,29.90,24.00
2021/8/19 1:11:45,29.90,24.00
2021/8/19 1:11:50,29.90,23.90
2021/8/19 1:11:55,29.90,23.90
2021/8/19 1:12:0,30.00,23.90
2021/8/19 1:12:5,30.00,23.80
2021/8/19 1:12:10,30.00,23.80
2021/8/19 1:12:15,30.10,23.80
2021/8/19 1:12:21,30.20,23.80
2021/8/19 1:12:26,30.40,23.80
2021/8/19 1:12:31,30.40,23.80
2021/8/19 1:12:36,30.40,23.80
2021/8/19 1:12:41,30.40,23.80
2021/8/19 1:12:46,30.30,23.80
2021/8/19 1:12:51,30.30,23.90
2021/8/19 1:12:56,30.20,23.90
2021/8/19 1:13:1,30.20,23.90
2021/8/19 1:13:6,30.20,23.90
2021/8/19 1:13:11,30.20,24.00
2021/8/19 1:13:16,30.10,24.00
2021/8/19 1:13:22,30.00,24.00
2021/8/19 1:13:27,30.00,24.00
2021/8/19 1:13:32,29.90,24.00
2021/8/19 1:13:37,29.80,24.00
2021/8/19 1:13:42,29.70,24.00
2021/8/19 1:13:47,29.70,23.90
2021/8/19 1:13:52,29.80,23.90
2021/8/19 1:13:57,29.70,23.90
2021/8/19 1:14:2,29.80,23.90
2021/8/19 1:14:7,29.90,23.80
2021/8/19 1:14:12,30.00,23.80
2021/8/19 1:14:17,30.00,23.80
2021/8/19 1:14:23,30.00,23.80
2021/8/19 1:14:28,30.10,23.80
2021/8/19 1:14:33,30.10,23.90
2021/8/19 1:14:38,30.80,23.90
2021/8/19 1:14:43,31.30,23.90
2021/8/19 1:14:48,32.50,23.90
2021/8/19 1:14:53,32.60,23.90
2021/8/19 1:14:58,32.50,24.00
2021/8/19 1:15:3,32.00,23.90
2021/8/19 1:15:8,31.30,23.90
2021/8/19 1:15:13,30.70,24.00
2021/8/19 1:15:18,30.10,24.00
2021/8/19 1:15:24,29.90,24.00
2021/8/19 1:15:29,29.90,24.10
2021/8/19 1:15:34,29.70,24.00
2021/8/19 1:15:39,29.70,24.00
2021/8/19 1:15:44,29.70,24.00
2021/8/19 1:15:49,29.70,23.90
2021/8/19 1:15:54,29.70,23.90
2021/8/19 1:15:59,29.60,23.80
2021/8/19 1:16:4,29.60,23.80
2021/8/19 1:16:9,29.80,23.80
2021/8/19 1:16:14,29.90,23.80
2021/8/19 1:16:19,29.90,23.80
2021/8/19 1:16:25,30.00,23.80
2021/8/19 1:16:30,30.00,23.80
2021/8/19 1:16:35,30.00,23.80
2021/8/19 1:16:40,30.00,23.80
2021/8/19 1:16:45,30.10,23.80
2021/8/19 1:16:50,30.30,23.80
2021/8/19 1:16:55,30.90,23.80
2021/8/19 1:17:0,31.00,23.90
2021/8/19 1:17:5,30.60,23.90
2021/8/19 1:17:10,30.30,23.90
2021/8/19 1:17:15,30.30,24.00
2021/8/19 1:17:20,30.10,24.00
2021/8/19 1:17:26,30.10,24.00
2021/8/19 1:17:31,30.10,24.00
2021/8/19 1:17:36,29.90,24.00
2021/8/19 1:17:41,29.70,24.00
2021/8/19 1:17:46,29.60,24.00
2021/8/19 1:17:51,29.60,23.90
2021/8/19 1:17:56,29.60,23.90
2021/8/19 1:18:1,29.60,23.90
2021/8/19 1:18:6,29.60,23.80
2021/8/19 1:18:11,29.70,23.80
2021/8/19 1:18:16,29.80,23.90
2021/8/19 1:18:21,29.80,23.80
2021/8/19 1:18:27,29.90,23.90
2021/8/19 1:18:32,29.90,23.80
2021/8/19 1:18:37,29.90,23.90
2021/8/19 1:18:42,30.40,23.90
2021/8/19 1:18:47,30.80,23.90
2021/8/19 1:18:52,31.10,23.90
2021/8/19 1:18:57,30.80,23.90
2021/8/19 1:19:2,30.70,23.90
2021/8/19 1:19:7,30.50,24.00
2021/8/19 1:19:12,30.10,24.00
2021/8/19 1:19:17,30.00,24.00
2021/8/19 1:19:22,30.00,24.00
2021/8/19 1:19:28,29.80,24.00
2021/8/19 1:19:33,29.60,24.00
2021/8/19 1:19:38,29.40,24.00
2021/8/19 1:19:43,29.40,24.00
2021/8/19 1:19:48,29.40,24.00
2021/8/19 1:19:53,29.50,23.90
2021/8/19 1:19:58,29.50,23.90
2021/8/19 1:20:3,29.60,23.90
2021/8/19 1:20:8,29.60,23.80
2021/8/19 1:20:13,29.70,23.80
2021/8/19 1:20:18,29.80,23.80
2021/8/19 1:20:23,29.80,23.80
2021/8/19 1:20:29,29.90,23.80
2021/8/19 1:20:34,29.90,23.80
2021/8/19 1:20:39,29.90,23.80
2021/8/19 1:20:44,29.90,23.80
2021/8/19 1:20:49,30.20,23.80
2021/8/19 1:20:54,30.20,23.90
2021/8/19 1:20:59,30.70,23.90
2021/8/19 1:21:4,30.90,23.90
2021/8/19 1:21:9,30.90,23.90
2021/8/19 1:21:14,30.80,23.90
2021/8/19 1:21:19,30.30,24.00
2021/8/19 1:21:24,30.00,24.00
2021/8/19 1:21:30,30.00,24.00
2021/8/19 1:21:35,30.00,24.00
2021/8/19 1:21:40,29.70,24.00
2021/8/19 1:21:45,29.50,24.00
2021/8/19 1:21:50,29.40,24.00
2021/8/19 1:21:55,29.40,24.00
2021/8/19 1:22:0,29.40,24.00
2021/8/19 1:22:5,29.40,23.90
2021/8/19 1:22:10,29.50,23.90
2021/8/19 1:22:15,29.50,23.90
2021/8/19 1:22:20,29.50,23.80
2021/8/19 1:22:25,29.60,23.80
2021/8/19 1:22:31,29.70,23.80
2021/8/19 1:22:36,29.80,23.80
2021/8/19 1:22:41,29.80,23.80
2021/8/19 1:22:46,29.90,23.80
2021/8/19 1:22:51,29.90,23.80
2021/8/19 1:22:56,29.90,23.80
2021/8/19 1:23:1,30.10,23.80
2021/8/19 1:23:6,30.50,23.80
2021/8/19 1:23:11,31.40,23.90
2021/8/19 1:23:16,31.20,23.90
2021/8/19 1:23:21,30.90,23.90
2021/8/19 1:23:26,30.40,23.90
2021/8/19 1:23:32,30.30,23.90
2021/8/19 1:23:37,30.50,24.00
2021/8/19 1:23:42,30.30,24.00
2021/8/19 1:23:47,30.10,24.00
2021/8/19 1:23:52,30.00,24.00
2021/8/19 1:23:57,29.70,24.10
2021/8/19 1:24:2,29.50,24.00
2021/8/19 1:24:7,29.40,24.00
2021/8/19 1:24:12,29.40,24.00
2021/8/19 1:24:17,29.40,24.00
2021/8/19 1:24:22,29.40,23.90
2021/8/19 1:24:27,29.40,23.90
2021/8/19 1:24:33,29.50,23.80
2021/8/19 1:24:38,29.60,23.80
2021/8/19 1:24:43,29.60,23.80
2021/8/19 1:24:48,29.60,23.80
2021/8/19 1:24:53,29.70,23.80
2021/8/19 1:24:58,29.70,23.80
2021/8/19 1:25:3,29.80,23.80
2021/8/19 1:25:8,29.80,23.80
2021/8/19 1:25:13,29.90,23.80
2021/8/19 1:25:18,30.00,23.80
2021/8/19 1:25:23,30.20,23.80
2021/8/19 1:25:28,30.40,23.90
2021/8/19 1:25:34,31.20,23.90
2021/8/19 1:25:39,31.80,23.90
2021/8/19 1:25:44,31.30,23.90
2021/8/19 1:25:49,30.90,24.00
2021/8/19 1:25:54,30.60,24.00
2021/8/19 1:25:59,30.10,24.00
2021/8/19 1:26:4,29.90,24.00
2021/8/19 1:26:9,29.60,24.00
2021/8/19 1:26:14,29.40,24.00
2021/8/19 1:26:19,29.40,24.00
2021/8/19 1:26:24,29.40,24.00
2021/8/19 1:26:29,29.40,24.00
2021/8/19 1:26:35,29.40,24.00
2021/8/19 1:26:40,29.30,23.90
2021/8/19 1:26:45,29.40,23.90
2021/8/19 1:26:50,29.50,23.90
2021/8/19 1:26:55,29.50,23.80
2021/8/19 1:27:0,29.60,23.80
2021/8/19 1:27:5,29.60,23.80
2021/8/19 1:27:10,29.70,23.80
2021/8/19 1:27:15,29.80,23.80
2021/8/19 1:27:20,29.80,23.80
2021/8/19 1:27:25,29.80,23.80
2021/8/19 1:27:30,30.20,23.80
2021/8/19 1:27:36,31.00,23.80
2021/8/19 1:27:41,30.80,23.80
2021/8/19 1:27:46,30.30,23.80
2021/8/19 1:27:51,30.70,23.90
2021/8/19 1:27:56,30.50,23.90
2021/8/19 1:28:1,30.30,23.90
2021/8/19 1:28:6,30.20,23.90
2021/8/19 1:28:11,30.10,24.00
2021/8/19 1:28:16,30.00,24.00
2021/8/19 1:28:21,29.90,24.00
2021/8/19 1:28:26,29.80,24.00
2021/8/19 1:28:31,29.50,24.00
2021/8/19 1:28:37,29.40,24.00
2021/8/19 1:28:42,29.30,24.00
2021/8/19 1:28:47,29.30,24.00
2021/8/19 1:28:52,29.30,23.90
2021/8/19 1:28:57,29.30,23.90
2021/8/19 1:29:2,29.30,23.90
2021/8/19 1:29:7,29.30,23.80
2021/8/19 1:29:12,29.50,23.80
2021/8/19 1:29:17,29.60,23.80
2021/8/19 1:29:22,29.60,23.80
2021/8/19 1:29:27,29.70,23.80
2021/8/19 1:29:32,29.80,23.80
2021/8/19 1:29:38,29.90,23.80
2021/8/19 1:29:43,29.90,23.80
2021/8/19 1:29:48,30.00,23.80
2021/8/19 1:29:53,30.00,23.90
2021/8/19 1:29:58,29.90,23.90
2021/8/19 1:30:3,30.30,23.90
2021/8/19 1:30:8,30.30,23.90
2021/8/19 1:30:13,30.10,24.00
2021/8/19 1:30:18,30.00,24.00
2021/8/19 1:30:23,29.80,24.00
2021/8/19 1:30:28,29.70,24.00
2021/8/19 1:30:34,29.40,24.00
2021/8/19 1:30:39,29.30,24.00
2021/8/19 1:30:44,29.20,24.00
2021/8/19 1:30:49,29.20,24.00
2021/8/19 1:30:54,29.30,24.00
2021/8/19 1:30:59,29.20,23.90
2021/8/19 1:31:4,29.30,23.90
2021/8/19 1:31:9,29.30,23.90
2021/8/19 1:31:14,29.30,23.80
2021/8/19 1:31:19,29.40,23.80
2021/8/19 1:31:24,29.50,23.80
2021/8/19 1:31:29,29.50,23.80
2021/8/19 1:31:35,29.60,23.80
2021/8/19 1:31:40,29.60,23.80
2021/8/19 1:31:45,29.60,23.80
2021/8/19 1:31:50,29.70,23.80
2021/8/19 1:31:55,30.00,23.80
2021/8/19 1:32:0,30.40,23.80
2021/8/19 1:32:5,30.70,23.80
2021/8/19 1:32:10,30.20,23.90
2021/8/19 1:32:15,30.00,23.90
2021/8/19 1:32:20,29.90,23.90
2021/8/19 1:32:25,29.80,23.90
2021/8/19 1:32:30,29.80,24.00
2021/8/19 1:32:36,29.70,24.00
2021/8/19 1:32:41,29.70,24.00
2021/8/19 1:32:46,29.50,24.00
2021/8/19 1:32:51,29.30,24.00
2021/8/19 1:32:56,29.10,24.00
2021/8/19 1:33:1,29.10,24.00
2021/8/19 1:33:6,29.10,24.00
2021/8/19 1:33:11,29.10,24.00
2021/8/19 1:33:16,29.10,23.90
2021/8/19 1:33:21,29.20,23.90
2021/8/19 1:33:26,29.20,23.90
2021/8/19 1:33:31,29.10,23.80
2021/8/19 1:33:37,29.30,23.80
2021/8/19 1:33:42,29.40,23.80
2021/8/19 1:33:47,29.50,23.80
2021/8/19 1:33:52,29.50,23.80
2021/8/19 1:33:57,29.60,23.80
2021/8/19 1:34:2,29.60,23.80
2021/8/19 1:34:7,29.70,23.80
2021/8/19 1:34:12,30.00,23.80
2021/8/19 1:34:17,30.10,23.80
2021/8/19 1:34:22,30.60,23.80
2021/8/19 1:34:27,30.80,23.90
2021/8/19 1:34:32,31.00,23.90
2021/8/19 1:34:38,30.40,23.90
2021/8/19 1:34:43,29.90,23.90
2021/8/19 1:34:48,29.70,23.90
2021/8/19 1:34:53,29.60,23.90
2021/8/19 1:34:58,29.80,24.00
2021/8/19 1:35:3,29.80,24.00
2021/8/19 1:35:8,29.60,24.00
2021/8/19 1:35:13,29.40,24.00
2021/8/19 1:35:18,29.20,24.10
2021/8/19 1:35:23,29.00,24.00
2021/8/19 1:35:28,28.90,24.00
2021/8/19 1:35:33,29.00,24.00
2021/8/19 1:35:39,29.00,24.00
2021/8/19 1:35:44,28.90,23.90
2021/8/19 1:35:49,29.00,23.90
2021/8/19 1:35:54,29.00,23.80
2021/8/19 1:35:59,29.10,23.80
2021/8/19 1:36:4,29.20,23.80
2021/8/19 1:36:9,29.30,23.80
2021/8/19 1:36:14,29.30,23.80
2021/8/19 1:36:19,29.30,23.80
2021/8/19 1:36:24,29.40,23.80
2021/8/19 1:36:29,29.40,23.80
2021/8/19 1:36:34,29.50,23.80
2021/8/19 1:36:40,29.50,23.80
2021/8/19 1:36:45,29.50,23.80
2021/8/19 1:36:50,30.10,23.90
2021/8/19 1:36:55,30.40,23.90
2021/8/19 1:37:0,30.00,23.90
2021/8/19 1:37:5,29.70,23.90
2021/8/19 1:37:10,29.50,23.90
2021/8/19 1:37:15,29.70,24.00
2021/8/19 1:37:20,29.70,24.00
2021/8/19 1:37:25,29.70,24.00
2021/8/19 1:37:30,29.40,24.00
2021/8/19 1:37:35,29.10,24.00
2021/8/19 1:37:41,28.90,24.00
2021/8/19 1:37:46,28.80,24.00
2021/8/19 1:37:51,28.80,23.90
2021/8/19 1:37:56,28.90,23.90
2021/8/19 1:38:1,28.90,23.90
2021/8/19 1:38:6,29.00,23.90
2021/8/19 1:38:11,29.00,23.80
2021/8/19 1:38:16,29.10,23.80
2021/8/19 1:38:21,29.20,23.80
2021/8/19 1:38:26,29.30,23.80
2021/8/19 1:38:31,29.30,23.80
2021/8/19 1:38:36,29.30,23.80
2021/8/19 1:38:42,29.30,23.80
2021/8/19 1:38:47,29.50,23.90
2021/8/19 1:38:52,29.50,23.90
2021/8/19 1:38:57,29.70,23.90
2021/8/19 1:39:2,30.00,23.90
2021/8/19 1:39:7,30.50,23.90
2021/8/19 1:39:12,30.00,23.90
2021/8/19 1:39:17,29.90,24.00
2021/8/19 1:39:22,29.70,24.00
2021/8/19 1:39:27,29.50,24.00
2021/8/19 1:39:32,29.30,24.00
2021/8/19 1:39:37,29.10,24.10
2021/8/19 1:39:43,28.90,24.10
2021/8/19 1:39:48,28.90,24.10
2021/8/19 1:39:53,28.80,24.00
2021/8/19 1:39:58,28.90,24.00
2021/8/19 1:40:3,28.90,24.00
2021/8/19 1:40:8,28.90,23.90
2021/8/19 1:40:13,28.90,23.90
2021/8/19 1:40:18,28.90,23.80
2021/8/19 1:40:23,29.00,23.80
2021/8/19 1:40:28,29.10,23.80
2021/8/19 1:40:33,29.20,23.70
2021/8/19 1:40:38,29.20,23.70
2021/8/19 1:40:44,29.30,23.70
2021/8/19 1:40:49,29.30,23.70
2021/8/19 1:40:54,29.40,23.70
2021/8/19 1:40:59,29.60,23.80
2021/8/19 1:41:4,29.70,23.80
2021/8/19 1:41:9,29.80,23.80
2021/8/19 1:41:14,30.10,23.80
2021/8/19 1:41:19,30.40,23.80
2021/8/19 1:41:24,30.30,23.90
2021/8/19 1:41:29,30.00,23.80
2021/8/19 1:41:34,29.80,23.90
2021/8/19 1:41:39,29.70,23.90
2021/8/19 1:41:45,29.70,23.90
2021/8/19 1:41:50,29.50,23.90
2021/8/19 1:41:55,29.40,24.00
2021/8/19 1:42:0,29.40,24.00
2021/8/19 1:42:5,29.30,24.00
2021/8/19 1:42:10,29.20,24.00
2021/8/19 1:42:15,29.00,24.00
2021/8/19 1:42:20,28.80,24.00
2021/8/19 1:42:25,28.70,24.00
2021/8/19 1:42:30,28.70,24.00
2021/8/19 1:42:35,28.70,24.00
2021/8/19 1:42:40,28.70,23.90
2021/8/19 1:42:46,28.70,23.90
2021/8/19 1:42:51,28.70,23.90
2021/8/19 1:42:56,28.80,23.80
2021/8/19 1:43:1,28.90,23.80
2021/8/19 1:43:6,29.00,23.80
2021/8/19 1:43:11,29.00,23.80
2021/8/19 1:43:16,29.10,23.80
2021/8/19 1:43:21,29.10,23.70
2021/8/19 1:43:26,29.20,23.80
2021/8/19 1:43:31,29.70,23.80
2021/8/19 1:43:36,29.90,23.80
2021/8/19 1:43:41,29.60,23.80
2021/8/19 1:43:47,29.50,23.80
2021/8/19 1:43:52,29.90,23.80
2021/8/19 1:43:57,29.90,23.90
2021/8/19 1:44:2,29.90,23.90
2021/8/19 1:44:7,29.80,23.90
2021/8/19 1:44:12,29.70,23.90
2021/8/19 1:44:17,29.60,23.90
2021/8/19 1:44:22,29.40,24.00
2021/8/19 1:44:27,29.30,24.00
2021/8/19 1:44:32,29.40,24.00
2021/8/19 1:44:37,29.40,24.00
2021/8/19 1:44:42,29.00,24.10
2021/8/19 1:44:48,28.80,24.10
2021/8/19 1:44:53,28.70,24.00
2021/8/19 1:44:58,28.70,24.00
2021/8/19 1:45:3,28.70,24.00
2021/8/19 1:45:8,28.70,23.90
2021/8/19 1:45:13,28.70,23.90
2021/8/19 1:45:18,28.70,23.80
2021/8/19 1:45:23,28.80,23.80
2021/8/19 1:45:28,28.90,23.70
2021/8/19 1:45:33,28.90,23.70
2021/8/19 1:45:38,29.00,23.70
2021/8/19 1:45:43,29.10,23.70
2021/8/19 1:45:49,29.20,23.70
2021/8/19 1:45:54,29.20,23.70
2021/8/19 1:45:59,29.20,23.70
2021/8/19 1:46:4,29.60,23.80
2021/8/19 1:46:9,30.40,23.80
2021/8/19 1:46:14,30.70,23.80
2021/8/19 1:46:19,30.10,23.80
2021/8/19 1:46:24,29.80,23.80
2021/8/19 1:46:29,29.60,23.80
2021/8/19 1:46:34,29.60,23.90
2021/8/19 1:46:39,29.50,23.90
2021/8/19 1:46:44,29.40,23.90
2021/8/19 1:46:50,29.30,23.90
2021/8/19 1:46:55,29.20,24.00
2021/8/19 1:47:0,29.10,24.00
2021/8/19 1:47:5,29.00,24.00
2021/8/19 1:47:10,29.00,24.10
2021/8/19 1:47:15,28.80,24.10
2021/8/19 1:47:20,28.60,24.10
2021/8/19 1:47:25,28.50,24.00
2021/8/19 1:47:30,28.50,24.00
2021/8/19 1:47:35,28.60,24.00
2021/8/19 1:47:40,28.60,23.90
2021/8/19 1:47:45,28.60,23.90
2021/8/19 1:47:51,28.60,23.90
2021/8/19 1:47:56,28.70,23.80
2021/8/19 1:48:1,28.80,23.80
2021/8/19 1:48:6,28.90,23.80
2021/8/19 1:48:11,29.00,23.80
2021/8/19 1:48:16,29.00,23.80
2021/8/19 1:48:21,29.10,23.80
2021/8/19 1:48:26,29.10,23.80
2021/8/19 1:48:31,29.10,23.80
2021/8/19 1:48:36,29.10,23.80
2021/8/19 1:48:41,29.60,23.80
2021/8/19 1:48:46,30.00,23.80
2021/8/19 1:48:52,30.00,23.90
2021/8/19 1:48:57,30.30,23.90
2021/8/19 1:49:2,29.80,23.90
2021/8/19 1:49:7,29.50,23.90
2021/8/19 1:49:12,29.50,24.00
2021/8/19 1:49:17,29.30,24.00
2021/8/19 1:49:22,29.40,24.00
2021/8/19 1:49:27,29.30,24.00
2021/8/19 1:49:32,28.90,24.00
2021/8/19 1:49:37,28.70,24.00
2021/8/19 1:49:42,28.70,24.00
2021/8/19 1:49:47,28.60,24.00
2021/8/19 1:49:53,28.60,23.90
2021/8/19 1:49:58,28.70,23.90
2021/8/19 1:50:3,28.70,23.90
2021/8/19 1:50:8,28.70,23.90
2021/8/19 1:50:13,28.80,23.80
2021/8/19 1:50:18,28.90,23.80
2021/8/19 1:50:23,28.90,23.80
2021/8/19 1:50:28,28.90,23.80
2021/8/19 1:50:33,29.00,23.80
2021/8/19 1:50:38,29.00,23.80
2021/8/19 1:50:43,29.00,23.80
2021/8/19 1:50:48,29.10,23.80
2021/8/19 1:50:54,29.20,23.90
2021/8/19 1:50:59,29.50,23.90
2021/8/19 1:51:4,29.70,23.90
2021/8/19 1:51:9,29.70,23.90
2021/8/19 1:51:14,29.60,23.90
2021/8/19 1:51:19,29.40,24.00
2021/8/19 1:51:24,29.20,24.00
2021/8/19 1:51:29,29.10,24.00
2021/8/19 1:51:34,28.90,24.00
2021/8/19 1:51:39,28.60,24.00
2021/8/19 1:51:44,28.50,24.00
2021/8/19 1:51:49,28.50,24.00
2021/8/19 1:51:55,28.50,24.00
2021/8/19 1:52:0,28.50,24.00
2021/8/19 1:52:5,28.50,23.90
2021/8/19 1:52:10,28.60,23.90
2021/8/19 1:52:15,28.60,23.80
2021/8/19 1:52:20,28.60,23.80
2021/8/19 1:52:25,28.80,23.80
2021/8/19 1:52:30,28.80,23.70
2021/8/19 1:52:35,28.90,23.70
2021/8/19 1:52:40,29.00,23.70
2021/8/19 1:52:45,29.00,23.80
